a,b,c,t
36,81,26,14.475593997520509
36,81,31,14.425329121952881
36,81,36,14.384292104350987
36,81,41,14.349791793299989
36,81,46,14.320142628134002
36,81,51,14.294223718988361
36,81,56,14.271254442585342
36,81,61,14.2506708011601
36,81,66,14.232052921889125
36,81,71,14.21508035190137
36,81,76,14.199503324567848
36,81,81,14.185123636064132
36,81,86,14.171781534120129
36,81,91,14.15934649534396
36,81,96,14.147710591171021
36,86,1,16.214461459130188
36,86,6,15.182218727970247
36,86,11,14.937713445183197
36,86,16,14.806537013773744
36,86,21,14.719440140986775
36,86,26,14.655288422263714
36,86,31,14.605023546696087
36,86,36,14.563986529094194
36,86,41,14.529486218043195
36,86,46,14.499837052877208
36,86,51,14.473918143731568
36,86,56,14.450948867328549
36,86,61,14.430365225903305
36,86,66,14.411747346632332
36,86,71,14.394774776644578
36,86,76,14.379197749311055
36,86,81,14.36481806080734
36,86,86,14.351475958863336
36,86,91,14.339040920087168
36,86,96,14.327405015914227
36,91,1,16.383998089920215
36,91,6,15.351755358760274
36,91,11,15.107250075973225
36,91,16,14.976073644563769
36,91,21,14.888976771776802
36,91,26,14.824825053053742
36,91,31,14.774560177486114
36,91,36,14.733523159884221
36,91,41,14.699022848833222
36,91,46,14.669373683667235
36,91,51,14.643454774521594
36,91,56,14.620485498118576
36,91,61,14.599901856693332
36,91,66,14.581283977422359
36,91,71,14.564311407434605
36,91,76,14.548734380101083
36,91,81,14.534354691597365
36,91,86,14.521012589653363
36,91,91,14.508577550877195
36,91,96,14.496941646704254
36,96,1,16.544464144773173
36,96,6,15.512221413613233
36,96,11,15.267716130826184
36,96,16,15.136539699416728
36,96,21,15.04944282662976
36,96,26,14.9852911079067
36,96,31,14.935026232339073
36,96,36,14.893989214737179
36,96,41,14.85948890368618
36,96,46,14.829839738520194
36,96,51,14.803920829374553
36,96,56,14.780951552971535
36,96,61,14.760367911546291
36,96,66,14.741750032275316
36,96,71,14.724777462287564
36,96,76,14.70920043495404
36,96,81,14.694820746450324
36,96,86,14.681478644506322
36,96,91,14.669043605730154
36,96,96,14.657407701557213
41,1,1,2.9164461344937633
41,1,6,1.8842034033338229
41,1,11,1.6396981205467733
41,1,16,1.5085216891373185
41,1,21,1.42142481635035
41,1,26,1.3572730976272904
41,1,31,1.307008222059663
41,1,36,1.2659712044577696
41,1,41,1.2314708934067709
41,1,46,1.2018217282407841
41,1,51,1.1759028190951435
41,1,56,1.1529335426921252
41,1,61,1.1323499012668812
41,1,66,1.113732021995907
41,1,71,1.096759452008154
41,1,76,1.0811824246746307
41,1,81,1.066802736170914
41,1,86,1.0534606342269122
41,1,91,1.041025595450744
41,1,96,1.029389691277803
41,6,1,8.291724542177928
41,6,6,7.259481811017988
41,6,11,7.014976528230938
41,6,16,6.883800096821483
41,6,21,6.796703224034515
41,6,26,6.732551505311456
41,6,31,6.682286629743828
41,6,36,6.641249612141935
41,6,41,6.606749301090936
41,6,46,6.577100135924949
41,6,51,6.551181226779309
41,6,56,6.52821195037629
41,6,61,6.5076283089510465
41,6,66,6.489010429680072
41,6,71,6.472037859692319
41,6,76,6.456460832358796
41,6,81,6.442081143855079
41,6,86,6.4287390419110775
41,6,91,6.416304003134909
41,6,96,6.404668098961968
41,11,1,10.110131952888874
41,11,6,9.077889221728935
41,11,11,8.833383938941886
41,11,16,8.70220750753243
41,11,21,8.615110634745461
41,11,26,8.550958916022402
41,11,31,8.500694040454775
41,11,36,8.45965702285288
41,11,41,8.425156711801883
41,11,46,8.395507546635896
41,11,51,8.369588637490255
41,11,56,8.346619361087237
41,11,61,8.326035719661993
41,11,66,8.307417840391018
41,11,71,8.290445270403266
41,11,76,8.274868243069742
41,11,81,8.260488554566026
41,11,86,8.247146452622024
41,11,91,8.234711413845856
41,11,96,8.223075509672915
41,16,1,11.234212301213107
41,16,6,10.201969570053167
41,16,11,9.957464287266117
41,16,16,9.826287855856663
41,16,21,9.739190983069694
41,16,26,9.675039264346633
41,16,31,9.624774388779006
41,16,36,9.583737371177113
41,16,41,9.549237060126115
41,16,46,9.519587894960129
41,16,51,9.493668985814487
41,16,56,9.47069970941147
41,16,61,9.450116067986224
41,16,66,9.431498188715251
41,16,71,9.414525618727497
41,16,76,9.398948591393975
41,16,81,9.384568902890258
41,16,86,9.371226800946255
41,16,91,9.358791762170087
41,16,96,9.347155857997146
41,21,1,12.050013447664032
41,21,6,11.017770716504092
41,21,11,10.773265433717043
41,21,16,10.642089002307587
41,21,21,10.554992129520619
41,21,26,10.49084041079756
41,21,31,10.440575535229932
41,21,36,10.399538517628038
41,21,41,10.36503820657704
41,21,46,10.335389041411053
41,21,51,10.309470132265412
41,21,56,10.286500855862394
41,21,61,10.26591721443715
41,21,66,10.247299335166176
41,21,71,10.230326765178424
41,21,76,10.2147497378449
41,21,81,10.200370049341183
41,21,86,10.187027947397182
41,21,91,10.174592908621012
41,21,96,10.162957004448073
41,26,1,12.69073574855821
41,26,6,11.65849301739827
41,26,11,11.413987734611219
41,26,16,11.282811303201765
41,26,21,11.195714430414796
41,26,26,11.131562711691737
41,26,31,11.08129783612411
41,26,36,11.040260818522215
41,26,41,11.005760507471217
41,26,46,10.97611134230523
41,26,51,10.95019243315959
41,26,56,10.927223156756572
41,26,61,10.906639515331328
41,26,66,10.888021636060353
41,26,71,10.871049066072601
41,26,76,10.855472038739077
41,26,81,10.84109235023536
41,26,86,10.827750248291359
41,26,91,10.81531520951519
41,26,96,10.80367930534225
41,31,1,13.218407747949202
41,31,6,12.186165016789262
41,31,11,11.941659734002211
41,31,16,11.810483302592758
41,31,21,11.723386429805789
41,31,26,11.659234711082728
41,31,31,11.608969835515103
41,31,36,11.567932817913208
41,31,41,11.53343250686221
41,31,46,11.503783341696222
41,31,51,11.477864432550582
41,31,56,11.454895156147565
41,31,61,11.43431151472232
41,31,66,11.415693635451346
41,31,71,11.398721065463592
41,31,76,11.38314403813007
41,31,81,11.368764349626353
41,31,86,11.35542224768235
41,31,91,11.342987208906182
41,31,96,11.331351304733243
41,36,1,13.667002949862093
41,36,6,12.634760218702153
41,36,11,12.390254935915104
41,36,16,12.259078504505649
41,36,21,12.17198163171868
41,36,26,12.107829912995621
41,36,31,12.057565037427993
41,36,36,12.016528019826099
41,36,41,11.982027708775101
41,36,46,11.952378543609115
41,36,51,11.926459634463473
41,36,56,11.903490358060456
41,36,61,11.882906716635212
41,36,66,11.864288837364237
41,36,71,11.847316267376485
41,36,76,11.83173924004296
41,36,81,11.817359551539244
41,36,86,11.804017449595243
41,36,91,11.791582410819075
41,36,96,11.779946506646134
41,41,1,14.057162334606687
41,41,6,13.024919603446746
41,41,11,12.780414320659697
41,41,16,12.649237889250243
41,41,21,12.562141016463274
41,41,26,12.497989297740213
41,41,31,12.447724422172586
41,41,36,12.406687404570693
41,41,41,12.372187093519694
41,41,46,12.342537928353707
41,41,51,12.316619019208067
41,41,56,12.293649742805048
41,41,61,12.273066101379804
41,41,66,12.254448222108831
41,41,71,12.237475652121077
41,41,76,12.221898624787555
41,41,81,12.207518936283838
41,41,86,12.194176834339835
41,41,91,12.181741795563667
41,41,96,12.170105891390726
41,46,1,14.402370323961048
41,46,6,13.370127592801108
41,46,11,13.125622310014059
41,46,16,12.994445878604603
41,46,21,12.907349005817634
41,46,26,12.843197287094576
41,46,31,12.792932411526948
41,46,36,12.751895393925054
41,46,41,12.717395082874056
41,46,46,12.68774591770807
41,46,51,12.661827008562428
41,46,56,12.63885773215941
41,46,61,12.618274090734166
41,46,66,12.599656211463191
41,46,71,12.58268364147544
41,46,76,12.567106614141915
41,46,81,12.552726925638199
41,46,86,12.539384823694197
41,46,91,12.52694978491803
41,46,96,12.515313880745088
41,51,1,14.711923032666741
41,51,6,13.6796803015068
41,51,11,13.43517501871975
41,51,16,13.303998587310296
41,51,21,13.216901714523328
41,51,26,13.152749995800267
41,51,31,13.102485120232641
41,51,36,13.061448102630747
41,51,41,13.026947791579747
41,51,46,12.99729862641376
41,51,51,12.971379717268121
41,51,56,12.948410440865102
41,51,61,12.927826799439858
41,51,66,12.909208920168885
41,51,71,12.89223635018113
41,51,76,12.876659322847608
41,51,81,12.862279634343892
41,51,86,12.848937532399889
41,51,91,12.83650249362372
41,51,96,12.82486658945078
41,56,1,14.992501206699211
41,56,6,13.96025847553927
41,56,11,13.71575319275222
41,56,16,13.584576761342767
41,56,21,13.497479888555798
41,56,26,13.433328169832738
41,56,31,13.38306329426511
41,56,36,13.342026276663217
41,56,41,13.307525965612218
41,56,46,13.277876800446231
41,56,51,13.251957891300592
41,56,56,13.228988614897572
41,56,61,13.208404973472328
41,56,66,13.189787094201355
41,56,71,13.172814524213601
41,56,76,13.157237496880079
41,56,81,13.142857808376363
41,56,86,13.12951570643236
41,56,91,13.117080667656191
41,56,96,13.10544476348325
41,61,1,15.249067727013697
41,61,6,14.216824995853756
41,61,11,13.972319713066707
41,61,16,13.841143281657253
41,61,21,13.754046408870284
41,61,26,13.689894690147224
41,61,31,13.639629814579596
41,61,36,13.598592796977703
41,61,41,13.564092485926704
41,61,46,13.534443320760717
41,61,51,13.508524411615078
41,61,56,13.485555135212058
41,61,61,13.464971493786814
41,61,66,13.446353614515841
41,61,71,13.429381044528087
41,61,76,13.413804017194565
41,61,81,13.399424328690849
41,61,86,13.386082226746845
41,61,91,13.373647187970677
41,61,96,13.362011283797736
41,66,1,15.48541036057304
41,66,6,14.4531676294131
41,66,11,14.208662346626049
41,66,16,14.077485915216595
41,66,21,13.990389042429626
41,66,26,13.926237323706568
41,66,31,13.87597244813894
41,66,36,13.834935430537046
41,66,41,13.800435119486048
41,66,46,13.770785954320061
41,66,51,13.74486704517442
41,66,56,13.721897768771402
41,66,61,13.701314127346159
41,66,66,13.682696248075183
41,66,71,13.665723678087431
41,66,76,13.650146650753907
41,66,81,13.635766962250191
41,66,86,13.622424860306188
41,66,91,13.60998982153002
41,66,96,13.59835391735708
41,71,1,15.70448576561771
41,71,6,14.672243034457768
41,71,11,14.427737751670719
41,71,16,14.296561320261265
41,71,21,14.209464447474296
41,71,26,14.145312728751236
41,71,31,14.09504785318361
41,71,36,14.054010835581716
41,71,41,14.019510524530716
41,71,46,13.989861359364731
41,71,51,13.96394245021909
41,71,56,13.940973173816072
41,71,61,13.920389532390828
41,71,66,13.901771653119853
41,71,71,13.8847990831321
41,71,76,13.869222055798577
41,71,81,13.85484236729486
41,71,86,13.841500265350858
41,71,91,13.82906522657469
41,71,96,13.817429322401749
41,76,1,15.908646155352757
41,76,6,14.876403424192816
41,76,11,14.631898141405767
41,76,16,14.500721709996311
41,76,21,14.413624837209344
41,76,26,14.349473118486284
41,76,31,14.299208242918656
41,76,36,14.258171225316763
41,76,41,14.223670914265764
41,76,46,14.194021749099777
41,76,51,14.168102839954138
41,76,56,14.145133563551118
41,76,61,14.124549922125874
41,76,66,14.105932042854901
41,76,71,14.088959472867147
41,76,76,14.073382445533625
41,76,81,14.059002757029907
41,76,86,14.045660655085905
41,76,91,14.033225616309737
41,76,96,14.021589712136796
41,81,1,16.09979359851108
41,81,6,15.06755086735114
41,81,11,14.82304558456409
41,81,16,14.691869153154634
41,81,21,14.604772280367666
41,81,26,14.540620561644607
41,81,31,14.49035568607698
41,81,36,14.449318668475085
41,81,41,14.414818357424087
41,81,46,14.3851691922581
41,81,51,14.359250283112459
41,81,56,14.336281006709441
41,81,61,14.315697365284198
41,81,66,14.297079486013223
41,81,71,14.28010691602547
41,81,76,14.264529888691946
41,81,81,14.25015020018823
41,81,86,14.236808098244229
41,81,91,14.22437305946806
41,81,96,14.21273715529512
41,86,1,16.279488023254288
41,86,6,15.247245292094346
41,86,11,15.002740009307296
41,86,16,14.871563577897842
41,86,21,14.784466705110873
41,86,26,14.720314986387814
41,86,31,14.670050110820187
41,86,36,14.629013093218292
41,86,41,14.594512782167294
41,86,46,14.564863617001308
41,86,51,14.538944707855666
41,86,56,14.515975431452649
41,86,61,14.495391790027405
41,86,66,14.47677391075643
41,86,71,14.459801340768678
41,86,76,14.444224313435154
41,86,81,14.429844624931437
41,86,86,14.416502522987436
41,86,91,14.404067484211268
41,86,96,14.392431580038327
41,91,1,16.449024654044315
41,91,6,15.416781922884374
41,91,11,15.172276640097323
41,91,16,15.041100208687869
41,91,21,14.9540033359009
41,91,26,14.88985161717784
41,91,31,14.839586741610214
41,91,36,14.79854972400832
41,91,41,14.764049412957322
41,91,46,14.734400247791335
41,91,51,14.708481338645694
41,91,56,14.685512062242676
41,91,61,14.664928420817432
41,91,66,14.646310541546457
41,91,71,14.629337971558703
41,91,76,14.61376094422518
41,91,81,14.599381255721465
41,91,86,14.586039153777461
41,91,91,14.573604115001293
41,91,96,14.561968210828352
41,96,1,16.609490708897273
41,96,6,15.577247977737331
41,96,11,15.332742694950282
41,96,16,15.201566263540828
41,96,21,15.11446939075386
41,96,26,15.050317672030799
41,96,31,15.000052796463171
41,96,36,14.959015778861279
41,96,41,14.924515467810279
41,96,46,14.894866302644292
41,96,51,14.868947393498653
41,96,56,14.845978117095633
41,96,61,14.82539447567039
41,96,66,14.806776596399416
41,96,71,14.789804026411662
41,96,76,14.77422699907814
41,96,81,14.759847310574422
41,96,86,14.74650520863042
41,96,91,14.734070169854252
41,96,96,14.722434265681311
46,1,1,2.9739807993861573
46,1,6,1.9417380682262164
46,1,11,1.697232785439167
46,1,16,1.566056354029712
46,1,21,1.4789594812427436
46,1,26,1.4148077625196842
46,1,31,1.3645428869520566
46,1,36,1.3235058693501631
46,1,41,1.2890055582991644
46,1,46,1.2593563931331777
46,1,51,1.233437483987537
46,1,56,1.2104682075845188
46,1,61,1.189884566159275
46,1,66,1.1712666868883008
46,1,71,1.1542941169005476
46,1,76,1.1387170895670242
46,1,81,1.1243374010633078
46,1,86,1.1109952991193057
46,1,91,1.0985602603431375
46,1,96,1.0869243561701967
46,6,1,8.349259207070322
46,6,6,7.317016475910381
46,6,11,7.072511193123332
46,6,16,6.941334761713877
46,6,21,6.854237888926908
46,6,26,6.790086170203849
46,6,31,6.739821294636222
46,6,36,6.698784277034328
46,6,41,6.664283965983329
46,6,46,6.634634800817343
46,6,51,6.608715891671702
46,6,56,6.585746615268683
46,6,61,6.56516297384344
46,6,66,6.5465450945724655
46,6,71,6.5295725245847125
46,6,76,6.513995497251189
46,6,81,6.499615808747473
46,6,86,6.486273706803471
46,6,91,6.473838668027303
46,6,96,6.4622027638543615
46,11,1,10.167666617781268
46,11,6,9.135423886621329
46,11,11,8.890918603834278
46,11,16,8.759742172424824
46,11,21,8.672645299637855
46,11,26,8.608493580914796
46,11,31,8.558228705347169
46,11,36,8.517191687745274
46,11,41,8.482691376694277
46,11,46,8.45304221152829
46,11,51,8.427123302382649
46,11,56,8.404154025979631
46,11,61,8.383570384554387
46,11,66,8.364952505283412
46,11,71,8.34797993529566
46,11,76,8.332402907962136
46,11,81,8.31802321945842
46,11,86,8.304681117514418
46,11,91,8.292246078738248
46,11,96,8.28061017456531
46,16,1,11.291746966105501
46,16,6,10.25950423494556
46,16,11,10.01499895215851
46,16,16,9.883822520749057
46,16,21,9.796725647962088
46,16,26,9.732573929239027
46,16,31,9.6823090536714
46,16,36,9.641272036069507
46,16,41,9.606771725018508
46,16,46,9.577122559852521
46,16,51,9.551203650706881
46,16,56,9.528234374303862
46,16,61,9.507650732878618
46,16,66,9.489032853607645
46,16,71,9.472060283619891
46,16,76,9.456483256286369
46,16,81,9.442103567782652
46,16,86,9.42876146583865
46,16,91,9.416326427062481
46,16,96,9.40469052288954
46,21,1,12.107548112556426
46,21,6,11.075305381396486
46,21,11,10.830800098609435
46,21,16,10.699623667199981
46,21,21,10.612526794413013
46,21,26,10.548375075689954
46,21,31,10.498110200122326
46,21,36,10.457073182520432
46,21,41,10.422572871469434
46,21,46,10.392923706303447
46,21,51,10.367004797157806
46,21,56,10.344035520754788
46,21,61,10.323451879329543
46,21,66,10.30483400005857
46,21,71,10.287861430070816
46,21,76,10.272284402737293
46,21,81,10.257904714233577
46,21,86,10.244562612289574
46,21,91,10.232127573513406
46,21,96,10.220491669340467
46,26,1,12.748270413450603
46,26,6,11.716027682290663
46,26,11,11.471522399503613
46,26,16,11.340345968094159
46,26,21,11.25324909530719
46,26,26,11.18909737658413
46,26,31,11.138832501016504
46,26,36,11.09779548341461
46,26,41,11.06329517236361
46,26,46,11.033646007197623
46,26,51,11.007727098051983
46,26,56,10.984757821648964
46,26,61,10.96417418022372
46,26,66,10.945556300952747
46,26,71,10.928583730964993
46,26,76,10.91300670363147
46,26,81,10.898627015127754
46,26,86,10.885284913183751
46,26,91,10.872849874407583
46,26,96,10.861213970234642
46,31,1,13.275942412841596
46,31,6,12.243699681681655
46,31,11,11.999194398894605
46,31,16,11.868017967485152
46,31,21,11.780921094698183
46,31,26,11.716769375975122
46,31,31,11.666504500407495
46,31,36,11.625467482805602
46,31,41,11.590967171754603
46,31,46,11.561318006588616
46,31,51,11.535399097442976
46,31,56,11.512429821039957
46,31,61,11.491846179614713
46,31,66,11.47322830034374
46,31,71,11.456255730355986
46,31,76,11.440678703022463
46,31,81,11.426299014518747
46,31,86,11.412956912574744
46,31,91,11.400521873798576
46,31,96,11.388885969625635
46,36,1,13.724537614754487
46,36,6,12.692294883594547
46,36,11,12.447789600807496
46,36,16,12.316613169398043
46,36,21,12.229516296611074
46,36,26,12.165364577888013
46,36,31,12.115099702320387
46,36,36,12.074062684718493
46,36,41,12.039562373667493
46,36,46,12.009913208501507
46,36,51,11.983994299355867
46,36,56,11.96102502295285
46,36,61,11.940441381527604
46,36,66,11.92182350225663
46,36,71,11.904850932268877
46,36,76,11.889273904935354
46,36,81,11.874894216431638
46,36,86,11.861552114487635
46,36,91,11.849117075711467
46,36,96,11.837481171538526
46,41,1,14.114696999499081
46,41,6,13.08245426833914
46,41,11,12.83794898555209
46,41,16,12.706772554142635
46,41,21,12.619675681355668
46,41,26,12.555523962632607
46,41,31,12.50525908706498
